review_id,source_name,source_event_id,source_url,owner_username,caption,description_short,description_long,validation_status,validation_reasons,confidence_score,start_datetime,venue_name_raw,route,_raw_caption_ai_text,raw_model_text,created_at,thumbnail_url,stored_image_url,image_status ,image_storage_path,image_error
rev_1771792894034_8kjtvai7,instagram,3836237590555366259,https://www.instagram.com/p/DU9DcNrDZNz/,vago.lisboa,"Anya (@ajavybz) has become a fond and familiar presence at Vago, known for her uncompromising, deeply joyful selection and ability to create moments that stay with you long after the night ends. 

Tomorrow is a special double milestone for Anya, celebrating four years of calling Lisbon home and her recent birthday. To mark the occasion, we asked Anya to share a few records that are closely connected to her story with us, and the memories living within them.

Duke - So In Love With You (C-Edits Remix) 
“From our B2B with Mafalda (@mafaldafromthesun) in 2023 at Vago, exactly on my birthday. Still so in love with this track she played that night.”

Gwen McCrae - Keep The Fire Burning. 
“This one takes me back to my birthday in 2024, during the All Styles All Smiles & Friends party at Vago. There were seven of us playing b2b2b2b2b2b2b, and Oliver (@oliveraberg) dropped this record.”

Djeneba - Better Day (Hard Soul Mix)
“Zaltan (@zaltan_antinote) from Antinote played this record, and at Vago it sounded so right - it truly belonged there. It was one of the most memorable sets at Vago for me.”

Everytime I See My Baby - Ariwa Posse feat. Abel Miller
“I love to start dubby at Vago. This record has been with me since its release on Melodies. We featured it on our All Styles All Smiles show with Mad Professor (@madprofessorariwa) on NTS, and I played it before him at Dekmantel. A very important record for me.”

Carolyn Victorian - Sunshine
“I love to play this track at the end at Vago. It feels very Lisbonese — sunny, warm, and full of light, just like the city itself. I first heard it played by one of my favorite DJs Marcellus Pittman (@marcelluspittman) in 2019 at the RBMA festival I was producing, and I’ve never gotten tired of it since.”",Celebrate Anya's 4 years in Lisbon and recent birthday with a special set of records at Vago.,"Join Anya (@ajavybz) at Vago to celebrate her four years living in Lisbon and her recent birthday. She shares memorable tracks connected to her journey with Vago, including performances and special moments with Mafalda, Oliver, Zaltan, and Mad Professor. The celebration highlights Anya's joyful and impactful presence at this iconic venue.",fail,missing_or_invalid_start_datetime,0.9,,Vago,needs_review,,,2026-02-22T20:41:34.035Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-lga3-3_cdninstagram_com_v_t51_2885-15_639509865_18132037270521378_26207_1771792895424_yzb848.jpg,stored,inbox/scontent-lga3-3_cdninstagram_com_v_t51_2885-15_639509865_18132037270521378_26207_1771792895424_yzb848.jpg,
rev_1771792900782_zg5apllq,instagram,3833329780146337834,https://www.instagram.com/p/DUyuSAMjHgq/,capsulamelodica.pt,"O Carnaval está aí à porta e ainda não sabes onde ir? Descobre aqui os melhores eventos de música eletrónica que vão acontecer esta segunda 🎭🕺 #sabesempreondeir
//
Carnival is just around the corner and you still don’t know where to go? Find out here about the best electronic music events happening this Monday 🎭🕺 #sabesempreondeir",Best electronic music events happening this Monday for Carnaval.,Discover the best electronic music events happening this Monday to celebrate Carnaval. Perfect for fans of electronic music looking for parties and celebrations.,fail,missing_or_invalid_start_datetime|missing_venue_name_raw,0.85,,,needs_review,,,2026-02-22T20:41:40.782Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-ord5-3_cdninstagram_com_v_t51_2885-15_634419620_17999065427860522_12717_1771792902152_6z3ypr.jpg,stored,inbox/scontent-ord5-3_cdninstagram_com_v_t51_2885-15_634419620_17999065427860522_12717_1771792902152_6z3ypr.jpg,
rev_1771792908422_zi5u34ri,instagram,3834730532592992144,https://www.instagram.com/p/DU3sxokjL-Q/,carmo_rooftop,"Pandilla ltd and Kee_ko take over the rooftop for a day time party into sundown, shaped by groove, flow and the sound that defines our house. 

PANDILLA LTD
A Portuguese project known for its deep and minimalistic approach to electronic music, Pandilla ltd has built a strong identity around subtle grooves and hypnotic atmospheres, moving between production, releases and carefully crafted DJ sets. 

KEE_KO
Lisbon-based vinyl collector, DJ and curator, deeply connected to the city’s electronic music scene since the mid-2000s. Known for extended, story-driven sets, Kee_ko is one of the resident forces behind Carmo Rooftop’s musical identity. 

LETS KEEP THE VIBE AUTHENTIC 📵

Music First 🎶",Day time party into sundown with Pandilla ltd and Kee_ko at Carmo Rooftop.,"Pandilla ltd and Kee_ko take over the rooftop for a day time party into sundown, shaped by groove, flow and the sound that defines our house. Featuring a Portuguese deep and minimalistic electronic music project and a Lisbon-based vinyl collector and DJ known for story-driven sets. The event emphasizes authentic vibes and music first.",fail,missing_or_invalid_start_datetime,0.9,,Carmo Rooftop,needs_review,,,2026-02-22T20:41:48.422Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-iad3-2_cdninstagram_com_v_t51_2885-15_635164051_17995518719867195_81127_1771792909751_y6vpie.jpg,stored,inbox/scontent-iad3-2_cdninstagram_com_v_t51_2885-15_635164051_17995518719867195_81127_1771792909751_y6vpie.jpg,
rev_1771792932491_u4toj2i7,instagram,3836113768661488907,https://www.instagram.com/p/DU8nSXjDZUL/,fuserecords,"☀️ Lisboa tem lugares que já vêm com história. O Mercado da Ribeira é um deles — feito de azáfama e encontros ao acaso. Por uma tarde, mudamos o pulso.Luz de dia, menos ruído, mais groove: matiné no Estúdio Time Out com Archie Hamilton (UK). 🎟️ Bilhetes para a comunidade já disponíveis.

💂 Lisbon has places that already come with a story. Mercado da Ribeira is one of them — built on daily hustle and chance encounters. For one afternoon, we switch the pulse. Daylight, low noise, heavy groove: a matinée at Time Out Studio with Archie Hamilton (UK). 🎟️ Community tickets now available.
-
🎫 link in bio
#stepinside #fuserecords #fusematine #archiehamilton #mercadodaribeira timeout lisbon
◤","Daylight, low noise, heavy groove matinée at Time Out Studio featuring Archie Hamilton (UK).",Lisbon's Mercado da Ribeira hosts a special afternoon event with Archie Hamilton (UK) at Time Out Studio. Enjoy a daytime groove session with less noise and more vibe. Community tickets are available.,fail,missing_or_invalid_start_datetime,0.9,,Time Out Studio,needs_review,,,2026-02-22T20:42:12.491Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-bos5-1_cdninstagram_com_v_t51_2885-15_632545530_926296569750308_7849522_1771792933752_jgp1zy.jpg,stored,inbox/scontent-bos5-1_cdninstagram_com_v_t51_2885-15_632545530_926296569750308_7849522_1771792933752_jgp1zy.jpg,
rev_1771792949575_cu7is158,instagram,3835120088492039150,https://www.instagram.com/p/DU5FWaxiFvu/,a.verdejar,"No passado dia 7 de fevereiro, debaixo de um mau tempo que parecia querer adiar-nos — mas que acabou por dar tréguas à hora certa — criámos a primeira versão do avental do Verdejar.

Esta oficina só foi possível graças ao apoio do projeto @oficinasdovestir , que nos cedeu tecidos lindos, e da @ajudaemacao , com as máquinas de costura. Parte dos tecidos foi também adquirida num armazém que trabalha com deadstocks e produções nacionais, reforçando a lógica de aproveitamento de excedentes e valorização da produção local.

Com desenho e facilitação de Sónia Sousa @vivian_hmd , do coletivo Maker, a oficina colocou o foco na economia circular. Utilizando materiais adequados à função — como sarja e ganga — os/as participantes aprenderam fazendo, criando o seu próprio avental de trabalho de jardinagem desde o zero e dando nova vida a recursos que poderiam ter sido esquecidos ou descartados.

Foi mais um momento especial para o projeto: agora o Verdejar tem os seus próprios aventais para sujar à vontade no trabalho diário, e quem participou levou para casa não só um objeto útil, mas também conhecimento prático e novas ferramentas de costura.

Um grande bem-haja a tod@s os que participaram e contribuíram para que isto acontecesse e obrigado Isabel, por nos ter doado o seu avental.

O Verdejar é um projecto promovido pela Associação Localsapproach em parceria com o Largo, Centro de Dia Nª Srª dos Anjos da Santa Casa da Misericórdia de Lisboa, Associação Florestas na Cidade, Grupo de Residentes Permanentes do Jardins do Bombarda e ERA Chair in Social Innovation, financiado pelo programa BIP/ZIP 2025 do Município de Lisboa.",Oficina para criar avental de trabalho de jardinagem focada na economia circular.,"No dia 7 de fevereiro, apesar do mau tempo, foi realizada a primeira versão do avental do Verdejar com apoio do projeto Oficinas do Vestir e Ajuda em Acao. A oficina, facilitada por Sónia Sousa do coletivo Maker, focou na economia circular, utilizando tecidos adequados como sarja e ganga, e permitiu aos participantes aprender costura e confeccionar o seu próprio avental de trabalho de jardinagem desde zero, valorizando recursos locais e excedentes. O evento foi parte do projeto Verdejar promovido pela Associação Localsapproach e parceiros, financiado pelo programa BIP/ZIP 2025 do Município de Lisboa.",fail,missing_venue_name_raw,0.95,2023-02-07 0:00:00,,needs_review,,,2026-02-22T20:42:29.575Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-lga3-1_cdninstagram_com_v_t51_2885-15_630509612_17855858070656231_14862_1771792950955_4p9i3t.jpg,stored,inbox/scontent-lga3-1_cdninstagram_com_v_t51_2885-15_630509612_17855858070656231_14862_1771792950955_4p9i3t.jpg,
rev_1771792964858_qjdo43o1,instagram,3837441442180839321,https://www.instagram.com/p/DVBVKj3jTeZ/,smallmexican_chihuahua,"UMA CENÓGRAFA E UM DRAMATURGO ENTRAM NUM PALCO
(7 a 15 de Março no @teatrosaoluiz )
Quarta a sábado, 19h; domingo, 16h
2h com intervalo de 15 min.

(PARTE 2 - TUDO SOBRE A EMMA)

Emma, a figura central de um espetáculo chamado Campânula de Vidro, sobreviveu à queda, mas não sabemos onde está. Emma é uma ausência. Uma narrativa fragmentada que se compõe através de testemunhos, indícios e projeções ficcionais. Nunca ouvimos a sua própria voz—apenas ecos de quem a viu, a perdeu, a procurou. Dois especialistas (Leonor Cabral e Vítor d’Andrade) conduzem esta investigação, mas não são testemunhas nem autores. O que apresentam são reconstruções, versões contraditórias, fragmentos de uma memória coletiva. Afinal, Emma pode ser um nome fictício, um caso clínico, um dispositivo dramatúrgico. Pode ter seguido com a vida ou pode estar morta. No limite, a dúvida é o único facto. Este espetáculo é um espaço onde a possibilidade da sua sobrevivência coexiste com a evidência da sua perda. 

 Parte 2 – Tudo Sobre a Emma CRIAÇÃO, DIREÇÃO E TEXTO ORIGINAL Marta Carreiras e Martim Rodrigues INTERPRETAÇÃO Leonor Cabral e Vitor D’Andrade MÚSICA E INTERPRETAÇÃO Vicente Costa DESENHO DE LUZ E DIREÇÃO TÉCNICA Zé Rui APOIO AO MOVIMENTO Cláudia Nóvoa CONSULTORIA EM PSICOLOGIA Joana Carreiras FOTOGRAFIA E REGISTO DE VÍDEO Miguel Ribeiro Fernandes DIREÇÃO DE PRODUÇÃO Maria Folque Guimarães PRODUÇÃO EXECUTIVA Maria Ramos COPRODUÇÃO A Small Mexican Chihuahua e São Luiz Teatro Municipal","Espetáculo 'Tudo Sobre a Emma' no Teatro São Luiz, uma narrativa fragmentada sobre a figura central Emma.","Emma, a figura central de 'Campânula de Vidro', é uma ausência cuja história se revela através de testemunhos e projeções ficcionais. Dois especialistas conduzem uma investigação apresentando versões contraditórias e fragmentos de memória coletiva. O espetáculo explora a dúvida sobre a sobrevivência ou perda de Emma. Apresentações de 7 a 15 de Março no Teatro São Luiz, de quarta a sábado às 19h e domingos às 16h, duração 2h com intervalo de 15 min. Criação e direção de Marta Carreiras e Martim Rodrigues, com interpretação de Leonor Cabral e Vítor d’Andrade.",fail,missing_or_invalid_start_datetime,0.95,,Teatro São Luiz,needs_review,,,2026-02-22T20:42:44.858Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-dfw5-1_cdninstagram_com_v_t51_2885-15_640008056_17892091119421733_70557_1771792966483_l5gonm.jpg,stored,inbox/scontent-dfw5-1_cdninstagram_com_v_t51_2885-15_640008056_17892091119421733_70557_1771792966483_l5gonm.jpg,
rev_1771793004658_rw9r86io,instagram,3824565762493532257,https://www.instagram.com/p/DUTlkwtjEhh/,ministeriumclub,"A new month stepping in, with different sound forms from many different grounds but the dance remains the same. 

Stay close. 💕

•
•

Artwork design by: @cleymoore",Art event at Ministerium Club.,"An art event at Ministerium Club located at Praça do Comércio 72, Lisbon.",review,missing_or_invalid_start_datetime,0.8,,Ministerium Club,needs_review,"{
  ""eventDetected"": true,
  ""confidence_score"": 0.8,
  ""title"": ""Fevera"",
  ""description_short"": ""Art event at Ministerium Club."",
  ""description_long"": ""An art event at Ministerium Club located at Praça do Comércio 72, Lisbon."",
  ""start_datetime"": null,
  ""end_datetime"": null,
  ""venue_name"": ""Ministerium Club"",
  ""venue_address"": ""Praça do Comércio 72, Lisbon"",
  ""category"": ""art"",
  ""tags"": [""art"", ""club""],
  ""price_min"": null,
  ""price_max"": null,
  ""currency"": ""EUR"",
  ""is_free"": false,
  ""ticket_url"": null,
  ""timezone"": ""Europe/Lisbon"",
  ""notes"": [
    ""Saw: ‘Ministerium Club’"",
    ""Saw: ‘Praça do Comércio 72, Lisbon’"",
    ""Text unreadable / too blurry""
  ]
}",,2026-02-22T20:43:24.658Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-ams2-1_cdninstagram_com_v_t51_2885-15_624731013_2256010851556211_626456_1771793005509_or4zkh.jpg,stored,inbox/scontent-ams2-1_cdninstagram_com_v_t51_2885-15_624731013_2256010851556211_626456_1771793005509_or4zkh.jpg,
rev_1771793013722_orapio0u,instagram,3835276627559636379,https://www.instagram.com/p/DU5o8XJDN2b/,musademarvila,"Pensem nisto connosco: a Mecânica Quântica costuma ser apresentada como um território estranho, reservado a especialistas e protegido por equações intimidantes. No entanto, por trás dessa reputação existe uma ideia simples: quando olhamos para a natureza a escalas muito pequenas, o mundo deixa de seguir as regras que nos parecem óbvias. 

Esta palestra é um convite para entrar nesse universo sem medo e sem matemática pesada.

Ao longo desta viagem, gatos imaginários e dados cósmicos vão ajudar-nos a desmontar mitos e a construir uma compreensão intuitiva do que está realmente em jogo. No final, a promessa é simples: ver o mundo com novos olhos e descobrir que a realidade é muito mais rica e surpreendente do que parece à primeira vista.

🐈 Entrada livre.","Palestra sobre Mecânica Quântica sem matemática pesada, com gatos imaginários e dados cósmicos.","Pensem nisto connosco: a Mecânica Quântica costuma ser apresentada como um território estranho, reservado a especialistas e protegido por equações intimidantes. No entanto, por trás dessa reputação existe uma ideia simples: quando olhamos para a natureza a escalas muito pequenas, o mundo deixa de seguir as regras que nos parecem óbvias. Esta palestra é um convite para entrar nesse universo sem medo e sem matemática pesada. Ao longo desta viagem, gatos imaginários e dados cósmicos vão ajudar-nos a desmontar mitos e a construir uma compreensão intuitiva do que está realmente em jogo. No final, a promessa é simples: ver o mundo com novos olhos e descobrir que a realidade é muito mais rica e surpreendente do que parece à primeira vista. Entrada livre.",fail,missing_or_invalid_start_datetime|missing_venue_name_raw,0.9,,,needs_review,,,2026-02-22T20:43:33.722Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-iad3-1_cdninstagram_com_v_t51_2885-15_639451394_18121334191576141_39769_1771793015190_gy93yx.jpg,stored,inbox/scontent-iad3-1_cdninstagram_com_v_t51_2885-15_639451394_18121334191576141_39769_1771793015190_gy93yx.jpg,
rev_1771793033962_oah1bzoc,instagram,3837720611892589101,https://www.instagram.com/p/DVCUpA7DXIt/,jardinsdobombarda,"Pode uma Sala de Espectáculos ser uma casa da cidade?

Há uma metáfora que atravessa a proposta de programação: o Teatro como Casa. Casa comum e casa partilhada. Há 15 anos atrás, a Largo Residências dedicava-se, prioritariamente, à programação em espaço público, enquanto lugar mais democrático e acessível, próximo da população. Numa altura em que ainda não estava na ordem do dia a ideia de “direitos culturais”, esta era a estratégia metodológica e conceptual que corporizava a nossa missão.

Assistimos, felizmente, desde aí, a uma consciencialização cada vez mais global sobre o papel que as instituições e equipamentos culturais tinham na democracia cultural. Mas também assistimos, infelizmente, ao encerramento, venda ou privatização de muitos equipamentos culturais. Mais uma vez, em contracorrente, a nossa cooperativa, mesmo perdendo recorrentemente o acesso ao espaço público, dá os braços à comunidade, às organizações do terceiro sector e às instituições estatais, para criar sentidos públicos dentro de portas. Aquilo que não poderíamos sequer imaginar, acontece. Reabilitámos e demos uma nova vida a uma Sala, com telhado em forma de Casa, que pode e deve ser partilhada com outros. É também pelo respeito e gratidão por aqueles que nos ajudaram a construir um percurso artístico desde o início, que agora convidamos alguns dos criadores que levaram connosco a arte à rua e às casas das pessoas. É assim, com imenso orgulho, que lhes abrimos as portas de um Teatro-Casa.

Conheça a programação Jan-Jul da Sala Estúdio Valentim de Barros em www.largoresidencias.com

Fotografias © Ivo Rodrigues / Largo Residências 2026","Programação artística de teatro em Sala Estúdio Valentim de Barros, refletindo o conceito de Teatro como Casa, aberta à comunidade.","A programação da Sala Estúdio Valentim de Barros apresenta um ciclo de eventos artísticos de janeiro a julho, propondo o teatro como uma casa comum e partilhada. Esta iniciativa da cooperativa Largo Residências visa criar sentidos públicos dentro das portas do teatro, num espaço reabilitado e acessível, em parceria com criadores que foram marcantes no percurso artístico da cooperativa e dedicados à aproximação da arte à população.",fail,missing_or_invalid_start_datetime,0.9,,Sala Estúdio Valentim de Barros,needs_review,,,2026-02-22T20:43:53.962Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-ord5-3_cdninstagram_com_v_t51_2885-15_640364340_17936315628171199_53122_1771793035504_ophvte.jpg,stored,inbox/scontent-ord5-3_cdninstagram_com_v_t51_2885-15_640364340_17936315628171199_53122_1771793035504_ophvte.jpg,
rev_1771793042429_iybw7c7p,instagram,3838122239962698654,https://www.instagram.com/p/DVDv9eNgNOe/,teatrosaoluiz,"O MEU AMIGO FREDDY KRUEGER, de André Murraças, continua em cena até 1 de março na sala Mário Viegas.

Hoje, domingo, a sessão é às 16h e regressa na próxima semana de quarta a sábado às 19h30 e domingo novamente às 16h.

O MEU AMIGO FREDDY KRUEGER é um solo de teatro escrito, interpretado e encenado por André Murraças, inspirado na sua adolescência. Fala sobre um jovem nos anos 90 que se refugiava nos filmes de terror para fugir do mundo real.

O MEU AMIGO FREDDY KRUEGER
André Murraças
19 fevereiro a 1 março
quarta a sábado às 19h30 e domingo às 16h na sala Mário Viegas
M/14
€12 (com descontos) | (Abrangido pelo Passe Cultura - disponível apenas na bilheteira do Teatro)

📷 ©EGEAC, José Frade @jose.frade.photographer 
#saoluizteatromunicipal #teatro #estreia #omeuamigofreddykrueger #andrémurraças canáriobonacheirão teatrosaoluiz lisboacultura",Solo de teatro de André Murraças inspirado na sua adolescência e nos filmes de terror dos anos 90.,"O MEU AMIGO FREDDY KRUEGER é um solo de teatro escrito, interpretado e encenado por André Murraças, inspirado na sua adolescência. Fala sobre um jovem nos anos 90 que se refugiava nos filmes de terror para fugir do mundo real. Em cena na sala Mário Viegas, de 19 fevereiro a 1 março, com sessões de quarta a sábado às 19h30 e domingo às 16h.",fail,missing_or_invalid_start_datetime,0.95,,Sala Mário Viegas,needs_review,,,2026-02-22T20:44:02.429Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-atl3-3_cdninstagram_com_v_t51_2885-15_639757993_18455316631100505_39173_1771793043735_gq5a2u.jpg,stored,inbox/scontent-atl3-3_cdninstagram_com_v_t51_2885-15_639757993_18455316631100505_39173_1771793043735_gq5a2u.jpg,
rev_1771793068061_dl4m3ssx,instagram,3834637010636414767,https://www.instagram.com/p/DU3XgtdjJ8v/,umtostao_,"🐎🐎 ANO DO CAVALO, SEMANA DE CURTIÇÃO! PARTICIPEM E DIVIRTAM-SE! 🐎🐎",Weekly agenda announcement,An agenda for the week of 17 to 23 February.,fail,missing_or_invalid_start_datetime|venue_missing_but_in_notes,0.7,,,needs_review,"{
  ""eventDetected"": true,
  ""confidence_score"": 0.7,
  ""title"": ""1 Tostão Agenda Semanal"",
  ""description_short"": ""Weekly agenda announcement"",
  ""description_long"": ""An agenda for the week of 17 to 23 February."",
  ""start_datetime"": null,
  ""end_datetime"": null,
  ""venue_name"": """",
  ""venue_address"": """",
  ""category"": ""other"",
  ""tags"": [],
  ""price_min"": null,
  ""price_max"": null,
  ""currency"": """",
  ""is_free"": false,
  ""ticket_url"": null,
  ""timezone"": ""Europe/Lisbon"",
  ""notes"": [
    ""Saw: ‘agenda semanal’"",
    ""Saw: ‘17 a 23 fevereiro’""
  ]
}",,2026-02-22T20:44:28.061Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-atl3-3_cdninstagram_com_v_t51_2885-15_637197397_17992228538925082_40031_1771793069722_w2lwi3.jpg,stored,inbox/scontent-atl3-3_cdninstagram_com_v_t51_2885-15_637197397_17992228538925082_40031_1771793069722_w2lwi3.jpg,
rev_1771793099700_n106xbzw,instagram,3815185855430712072,https://www.instagram.com/p/DTyQ1JhCtsI/,lisbonplayers,"✨ “Eurydice” by Sarah Ruhl - directed by Madison McKenzie Scott ✨

The Lisbon Players are looking for a set designer and a lighting designer for their upcoming production.

Interested parties should email their CV and any relevant portfolio materials to director Madison McKenize Scott.
📥 madison.mckenzie.scott@gmail.com

Deadline: January 29th

This is a great opportunity for students or early career designers to add to their portfolio and build a connection with a long standing theatre company in Lisbon. 

💥Thank you for your interest in collaborating with us! 💥

#LisbonPlayers #OpenAuditions #CastingCall #CallforArtists #2025Season #CallforArtists #LisbonTheatre #CulturaEmLisboa",The Lisbon Players are seeking a set designer and lighting designer for their production of Eurydice.,"The Lisbon Players are looking for a set designer and a lighting designer to collaborate on their upcoming production of 'Eurydice' by Sarah Ruhl, directed by Madison McKenzie Scott. Interested students or early career designers should email their CV and portfolio to madison.mckenzie.scott@gmail.com by January 29th. This opportunity allows designers to build their portfolio and connect with a long-standing theatre company in Lisbon.",fail,missing_or_invalid_start_datetime,0.9,,The Lisbon Players,needs_review,,,2026-02-22T20:44:59.700Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-msp1-1_cdninstagram_com_v_t39_30808-6_600377351_1247048004154324_548329_1771793101214_sjwrlf.jpg,stored,inbox/scontent-msp1-1_cdninstagram_com_v_t39_30808-6_600377351_1247048004154324_548329_1771793101214_sjwrlf.jpg,
